Customer ID,Segment,Recency,Frequency,Monetary,SnapshotDate
15728,Lapsed low-value,380,2,386.40000000000003,2011-12-10 12:50:00
15729,Lapsed low-value,213,3,154.70000000000002,2011-12-10 12:50:00
15730,At-risk established,66,5,1708.18,2011-12-10 12:50:00
15731,Lapsed low-value,554,1,125.3,2011-12-10 12:50:00
15732,At-risk established,212,10,1637.52,2011-12-10 12:50:00
15733,Lapsed low-value,283,1,162.3,2011-12-10 12:50:00
15734,At-risk established,115,4,2263.3,2011-12-10 12:50:00
15735,Lapsed low-value,421,1,327.68,2011-12-10 12:50:00
15736,At-risk established,435,2,1755.52,2011-12-10 12:50:00
15737,Recent developing,15,8,1138.21,2011-12-10 12:50:00
15738,Champions,19,41,13342.12,2011-12-10 12:50:00
15739,Recent developing,66,1,449.12,2011-12-10 12:50:00
15740,Lapsed low-value,49,1,154.88,2011-12-10 12:50:00
15741,Lapsed low-value,458,2,208.62,2011-12-10 12:50:00
15742,Lapsed low-value,619,1,156.87,2011-12-10 12:50:00
15743,Recent developing,16,4,784.46,2011-12-10 12:50:00
15744,Lapsed low-value,78,1,34.8,2011-12-10 12:50:00
15745,Recent developing,19,4,1071.24,2011-12-10 12:50:00
15746,Lapsed low-value,134,1,182.96,2011-12-10 12:50:00
15747,Champions,13,9,2560.66,2011-12-10 12:50:00
15748,Recent developing,40,3,614.7600000000001,2011-12-10 12:50:00
15750,Champions,3,18,6716.6410000000005,2011-12-10 12:50:00
15751,At-risk established,461,10,1318.84,2011-12-10 12:50:00
15752,Champions,40,9,4199.09,2011-12-10 12:50:00
15753,Lapsed low-value,305,1,79.2,2011-12-10 12:50:00
15754,Champions,51,9,3001.86,2011-12-10 12:50:00
15755,Champions,10,17,5936.95,2011-12-10 12:50:00
15756,Recent developing,61,4,532.96,2011-12-10 12:50:00
15757,At-risk established,66,6,2940.36,2011-12-10 12:50:00
15758,Recent developing,25,1,205.25,2011-12-10 12:50:00
15759,At-risk established,218,7,810.98,2011-12-10 12:50:00
15761,Lapsed low-value,443,1,143.05,2011-12-10 12:50:00
15762,Recent developing,65,2,583.75,2011-12-10 12:50:00
15763,Recent developing,32,2,1048.67,2011-12-10 12:50:00
15764,At-risk established,88,8,4453.28,2011-12-10 12:50:00
15765,Lapsed low-value,667,1,370.63,2011-12-10 12:50:00
15766,Recent developing,64,3,799.66,2011-12-10 12:50:00
15770,Lapsed low-value,613,1,321.45,2011-12-10 12:50:00
15771,At-risk established,604,3,1006.54,2011-12-10 12:50:00
15772,Lapsed low-value,418,1,280.88,2011-12-10 12:50:00
15773,Recent developing,6,2,774.52,2011-12-10 12:50:00
15774,At-risk established,69,6,1328.69,2011-12-10 12:50:00
15775,Lapsed low-value,245,2,150.5,2011-12-10 12:50:00
15776,Lapsed low-value,133,1,241.62,2011-12-10 12:50:00
15777,At-risk established,241,7,1728.51,2011-12-10 12:50:00
15778,Lapsed low-value,431,1,307.95,2011-12-10 12:50:00
15779,Lapsed low-value,463,2,124.08000000000001,2011-12-10 12:50:00
15780,Lapsed low-value,184,3,475.28000000000003,2011-12-10 12:50:00
15781,Recent developing,25,3,333.56,2011-12-10 12:50:00
15782,Champions,10,4,3993.3,2011-12-10 12:50:00
15783,Recent developing,11,1,246.3,2011-12-10 12:50:00
15784,Lapsed low-value,468,2,848.3299999999999,2011-12-10 12:50:00
15785,Champions,33,16,5832.04,2011-12-10 12:50:00
15786,Champions,46,5,8392.85,2011-12-10 12:50:00
15787,Recent developing,26,3,948.05,2011-12-10 12:50:00
15788,Lapsed low-value,509,1,215.53,2011-12-10 12:50:00
15789,At-risk established,358,6,1932.01,2011-12-10 12:50:00
15790,Recent developing,10,1,220.85,2011-12-10 12:50:00
15791,At-risk established,44,5,3545.74,2011-12-10 12:50:00
15792,At-risk established,400,2,933.84,2011-12-10 12:50:00
15793,Champions,15,8,2382.92,2011-12-10 12:50:00
15794,Lapsed low-value,736,2,777.0,2011-12-10 12:50:00
15795,At-risk established,150,8,1979.8700000000001,2011-12-10 12:50:00
15796,Champions,1,17,5156.93,2011-12-10 12:50:00
15797,At-risk established,113,5,2806.08,2011-12-10 12:50:00
15798,At-risk established,493,3,1535.37,2011-12-10 12:50:00
15799,At-risk established,76,4,1424.29,2011-12-10 12:50:00
15800,At-risk established,107,7,1242.58,2011-12-10 12:50:00
15801,Recent developing,46,3,1042.19,2011-12-10 12:50:00
15803,At-risk established,51,4,1929.66,2011-12-10 12:50:00
15804,Champions,1,13,3856.95,2011-12-10 12:50:00
15805,Champions,23,30,9810.33,2011-12-10 12:50:00
15806,Recent developing,46,3,784.58,2011-12-10 12:50:00
15807,At-risk established,50,5,1817.52,2011-12-10 12:50:00
15809,Recent developing,36,7,862.88,2011-12-10 12:50:00
15810,At-risk established,79,8,2783.41,2011-12-10 12:50:00
15811,Champions,22,7,3749.62,2011-12-10 12:50:00
15812,Champions,107,12,5186.17,2011-12-10 12:50:00
15813,At-risk established,208,2,1303.9099999999999,2011-12-10 12:50:00
15814,Champions,17,6,2608.34,2011-12-10 12:50:00
15815,At-risk established,64,5,2100.6,2011-12-10 12:50:00
15816,Lapsed low-value,542,2,93.3,2011-12-10 12:50:00
15817,At-risk established,421,3,2766.4,2011-12-10 12:50:00
15818,Lapsed low-value,588,1,340.5,2011-12-10 12:50:00
15819,Champions,49,10,3915.44,2011-12-10 12:50:00
15820,Lapsed low-value,320,1,206.98,2011-12-10 12:50:00
15821,Recent developing,44,2,570.96,2011-12-10 12:50:00
15822,Champions,3,6,1833.81,2011-12-10 12:50:00
15823,At-risk established,729,2,3285.26,2011-12-10 12:50:00
15824,Lapsed low-value,453,2,890.94,2011-12-10 12:50:00
15825,Lapsed low-value,172,1,532.94,2011-12-10 12:50:00
15826,At-risk established,56,4,2583.13,2011-12-10 12:50:00
15827,Champions,73,27,3438.02,2011-12-10 12:50:00
15828,Lapsed low-value,375,1,1108.82,2011-12-10 12:50:00
15829,Recent developing,99,2,636.14,2011-12-10 12:50:00
15830,Recent developing,38,1,547.7,2011-12-10 12:50:00
15831,Recent developing,58,3,801.76,2011-12-10 12:50:00
15832,Lapsed low-value,254,1,836.79,2011-12-10 12:50:00
15833,Lapsed low-value,738,1,80.4,2011-12-10 12:50:00
15834,At-risk established,70,7,3617.69,2011-12-10 12:50:00
15835,Recent developing,44,4,954.09,2011-12-10 12:50:00
15836,Lapsed low-value,50,1,117.47,2011-12-10 12:50:00
15837,Recent developing,65,2,777.01,2011-12-10 12:50:00
15838,Champions,11,34,49802.38,2011-12-10 12:50:00
15839,Recent developing,33,3,1020.74,2011-12-10 12:50:00
15840,Recent developing,59,2,345.65999999999997,2011-12-10 12:50:00
15841,At-risk established,73,9,2716.5,2011-12-10 12:50:00
15842,Lapsed low-value,393,2,528.75,2011-12-10 12:50:00
15843,Lapsed low-value,304,1,118.95000000000002,2011-12-10 12:50:00
15844,Lapsed low-value,46,1,130.73999999999998,2011-12-10 12:50:00
15845,Champions,18,11,4273.65,2011-12-10 12:50:00
15846,Lapsed low-value,385,1,107.01,2011-12-10 12:50:00
15847,Recent developing,38,5,822.57,2011-12-10 12:50:00
15848,Lapsed low-value,622,1,139.94,2011-12-10 12:50:00
15850,Recent developing,19,6,1058.72,2011-12-10 12:50:00
15851,Lapsed low-value,527,1,109.73,2011-12-10 12:50:00
15852,Lapsed low-value,187,3,257.26,2011-12-10 12:50:00
15853,Lapsed low-value,52,1,110.8,2011-12-10 12:50:00
15854,Champions,4,21,5583.81,2011-12-10 12:50:00
15855,At-risk established,137,6,1052.72,2011-12-10 12:50:00
15856,Champions,4,52,33835.38,2011-12-10 12:50:00
15857,Recent developing,19,2,570.48,2011-12-10 12:50:00
15858,Champions,16,13,3934.87,2011-12-10 12:50:00
15859,Lapsed low-value,432,1,438.46,2011-12-10 12:50:00
15860,Champions,41,17,2502.71,2011-12-10 12:50:00
15861,Champions,12,11,4220.99,2011-12-10 12:50:00
15862,Champions,8,13,2923.14,2011-12-10 12:50:00
15863,Recent developing,26,5,358.7,2011-12-10 12:50:00
15864,Champions,22,7,2014.2200000000003,2011-12-10 12:50:00
15865,At-risk established,41,5,2248.92,2011-12-10 12:50:00
15866,Lapsed low-value,101,1,230.53,2011-12-10 12:50:00
15867,Champions,5,31,8958.32,2011-12-10 12:50:00
15868,Lapsed low-value,583,1,94.53,2011-12-10 12:50:00
15869,Lapsed low-value,277,3,323.65999999999997,2011-12-10 12:50:00
15870,Recent developing,33,4,862.61,2011-12-10 12:50:00
15871,Lapsed low-value,437,1,33.099999999999994,2011-12-10 12:50:00
15872,Recent developing,15,4,795.68,2011-12-10 12:50:00
15873,Lapsed low-value,500,1,138.24,2011-12-10 12:50:00
15874,Champions,64,21,11171.210000000001,2011-12-10 12:50:00
15875,Lapsed low-value,646,1,111.72,2011-12-10 12:50:00
15876,At-risk established,409,2,1449.1399999999999,2011-12-10 12:50:00
15877,Recent developing,2,2,440.78,2011-12-10 12:50:00
15878,Lapsed low-value,562,2,330.77,2011-12-10 12:50:00
15879,At-risk established,404,4,1157.3,2011-12-10 12:50:00
15880,Lapsed low-value,369,1,626.5600000000001,2011-12-10 12:50:00
15881,At-risk established,312,5,378.24,2011-12-10 12:50:00
15882,At-risk established,199,8,1444.3500000000001,2011-12-10 12:50:00
15883,Recent developing,2,2,396.48,2011-12-10 12:50:00
15884,Lapsed low-value,432,2,249.70000000000002,2011-12-10 12:50:00
15885,At-risk established,93,13,1707.57,2011-12-10 12:50:00
15886,At-risk established,60,4,1052.8700000000001,2011-12-10 12:50:00
15887,At-risk established,407,3,1027.15,2011-12-10 12:50:00
15888,Recent developing,81,3,396.45,2011-12-10 12:50:00
15889,At-risk established,157,8,1771.8799999999999,2011-12-10 12:50:00
15890,At-risk established,395,5,535.65,2011-12-10 12:50:00
15891,Lapsed low-value,227,1,521.97,2011-12-10 12:50:00
15892,Lapsed low-value,669,1,128.2,2011-12-10 12:50:00
15893,Lapsed low-value,482,1,305.28000000000003,2011-12-10 12:50:00
15894,Lapsed low-value,253,2,418.99,2011-12-10 12:50:00
15895,Lapsed low-value,150,1,179.17,2011-12-10 12:50:00
15897,Lapsed low-value,194,2,222.05,2011-12-10 12:50:00
15898,Champions,1,25,5543.16,2011-12-10 12:50:00
15899,Lapsed low-value,369,1,112.5,2011-12-10 12:50:00
15900,Recent developing,24,4,890.5,2011-12-10 12:50:00
15901,Recent developing,17,6,683.39,2011-12-10 12:50:00
15902,Lapsed low-value,380,1,145.01,2011-12-10 12:50:00
15903,Champions,10,12,8939.42,2011-12-10 12:50:00
15904,Recent developing,8,1,164.68,2011-12-10 12:50:00
15905,Lapsed low-value,543,1,114.69,2011-12-10 12:50:00
15906,Champions,20,10,2467.89,2011-12-10 12:50:00
15907,Recent developing,4,3,966.6,2011-12-10 12:50:00
15908,Lapsed low-value,491,2,764.57,2011-12-10 12:50:00
15909,Lapsed low-value,174,1,191.94,2011-12-10 12:50:00
15910,Champions,1,15,2681.8,2011-12-10 12:50:00
15911,At-risk established,624,8,1685.89,2011-12-10 12:50:00
15912,At-risk established,178,9,1074.7,2011-12-10 12:50:00
15913,Lapsed low-value,534,1,6.300000000000001,2011-12-10 12:50:00
15914,Lapsed low-value,378,2,205.99,2011-12-10 12:50:00
15915,Lapsed low-value,402,1,429.0,2011-12-10 12:50:00
15916,Champions,16,13,3359.12,2011-12-10 12:50:00
15917,At-risk established,248,5,560.63,2011-12-10 12:50:00
15918,At-risk established,191,3,582.88,2011-12-10 12:50:00
15919,Recent developing,20,2,910.61,2011-12-10 12:50:00
15920,At-risk established,154,8,567.69,2011-12-10 12:50:00
15921,At-risk established,173,4,792.46,2011-12-10 12:50:00
15922,Lapsed low-value,373,1,727.2,2011-12-10 12:50:00
15923,Lapsed low-value,373,1,254.16,2011-12-10 12:50:00
15924,Lapsed low-value,731,1,102.82,2011-12-10 12:50:00
15925,Lapsed low-value,194,1,207.15,2011-12-10 12:50:00
15926,Lapsed low-value,542,1,134.44,2011-12-10 12:50:00
15927,Lapsed low-value,647,1,123.39,2011-12-10 12:50:00
15928,Lapsed low-value,656,1,293.53,2011-12-10 12:50:00
15929,Lapsed low-value,644,1,594.0,2011-12-10 12:50:00
15930,Recent developing,67,1,426.63,2011-12-10 12:50:00
15931,Lapsed low-value,428,1,239.9,2011-12-10 12:50:00
15932,Champions,4,8,2461.85,2011-12-10 12:50:00
15933,Recent developing,21,3,1107.46,2011-12-10 12:50:00
15934,At-risk established,418,2,2190.66,2011-12-10 12:50:00
15935,Lapsed low-value,239,1,108.03999999999999,2011-12-10 12:50:00
15936,Lapsed low-value,379,2,282.79,2011-12-10 12:50:00
15937,Lapsed low-value,64,1,145.35,2011-12-10 12:50:00
15938,At-risk established,112,9,734.81,2011-12-10 12:50:00
15939,Champions,90,15,8992.09,2011-12-10 12:50:00
15940,Lapsed low-value,311,1,35.8,2011-12-10 12:50:00
15941,Lapsed low-value,637,1,216.0,2011-12-10 12:50:00
15942,Lapsed low-value,134,1,337.44,2011-12-10 12:50:00
15943,Lapsed low-value,650,2,271.28999999999996,2011-12-10 12:50:00
15944,At-risk established,277,4,2164.24,2011-12-10 12:50:00
15945,At-risk established,365,4,827.27,2011-12-10 12:50:00
15946,At-risk established,503,3,2304.18,2011-12-10 12:50:00
15947,Recent developing,83,1,1708.24,2011-12-10 12:50:00
15948,Recent developing,8,3,1509.0900000000001,2011-12-10 12:50:00
15949,Recent developing,17,2,364.72,2011-12-10 12:50:00
15950,Champions,32,10,6979.01,2011-12-10 12:50:00
15951,Recent developing,9,3,978.72,2011-12-10 12:50:00
15952,Recent developing,34,4,806.57,2011-12-10 12:50:00
15953,Champions,15,18,3524.7,2011-12-10 12:50:00
15954,Lapsed low-value,589,1,187.8,2011-12-10 12:50:00
15955,Champions,24,22,8626.86,2011-12-10 12:50:00
15956,Lapsed low-value,551,2,617.6,2011-12-10 12:50:00
15957,Recent developing,32,3,930.1,2011-12-10 12:50:00
15958,Recent developing,74,4,492.99,2011-12-10 12:50:00
15959,Lapsed low-value,682,3,579.49,2011-12-10 12:50:00
15960,Lapsed low-value,374,4,394.0,2011-12-10 12:50:00
15961,Lapsed low-value,379,1,451.28999999999996,2011-12-10 12:50:00
15962,Lapsed low-value,449,1,295.83,2011-12-10 12:50:00
15963,Recent developing,20,2,470.76,2011-12-10 12:50:00
15964,Lapsed low-value,663,1,272.96000000000004,2011-12-10 12:50:00
15965,Champions,17,13,3002.89,2011-12-10 12:50:00
15966,Lapsed low-value,451,1,399.58,2011-12-10 12:50:00
15967,Champions,23,12,3041.6,2011-12-10 12:50:00
15968,Lapsed low-value,388,1,415.3,2011-12-10 12:50:00
15969,Recent developing,3,5,1043.85,2011-12-10 12:50:00
15970,At-risk established,304,2,1017.32,2011-12-10 12:50:00
15971,Champions,18,18,5897.88,2011-12-10 12:50:00
15972,At-risk established,456,5,1810.27,2011-12-10 12:50:00
15973,Lapsed low-value,367,2,765.39,2011-12-10 12:50:00
15974,Champions,39,7,3429.55,2011-12-10 12:50:00
15975,Lapsed low-value,84,1,371.01,2011-12-10 12:50:00
15976,At-risk established,165,6,1732.54,2011-12-10 12:50:00
15977,Recent developing,17,2,1054.73,2011-12-10 12:50:00
15978,At-risk established,77,3,3272.62,2011-12-10 12:50:00
15979,Lapsed low-value,603,1,329.22,2011-12-10 12:50:00
15980,At-risk established,89,7,6546.28,2011-12-10 12:50:00
15981,Champions,25,21,9284.07,2011-12-10 12:50:00
15982,Lapsed low-value,605,1,324.51,2011-12-10 12:50:00
15983,Champions,22,8,3958.8199999999997,2011-12-10 12:50:00
15984,Champions,3,30,8671.12,2011-12-10 12:50:00
15985,At-risk established,123,7,2590.0,2011-12-10 12:50:00
15986,Recent developing,30,2,354.42,2011-12-10 12:50:00
15987,Champions,12,8,1682.13,2011-12-10 12:50:00
15988,Recent developing,19,3,767.59,2011-12-10 12:50:00
15989,Lapsed low-value,376,2,372.51,2011-12-10 12:50:00
15990,At-risk established,44,7,2010.05,2011-12-10 12:50:00
15991,Lapsed low-value,534,1,150.55,2011-12-10 12:50:00
15992,Recent developing,4,3,896.6,2011-12-10 12:50:00
15993,Champions,9,7,2751.07,2011-12-10 12:50:00
15994,Recent developing,55,3,1198.84,2011-12-10 12:50:00
15995,Lapsed low-value,414,1,696.19,2011-12-10 12:50:00
15996,At-risk established,88,7,1671.0,2011-12-10 12:50:00
15998,Champions,37,16,8220.39,2011-12-10 12:50:00
15999,Lapsed low-value,736,1,20.4,2011-12-10 12:50:00
16001,Lapsed low-value,381,1,583.39,2011-12-10 12:50:00
16002,Lapsed low-value,625,1,169.21,2011-12-10 12:50:00
16003,Champions,30,10,5613.83,2011-12-10 12:50:00
16004,At-risk established,475,5,2146.39,2011-12-10 12:50:00
16005,Champions,12,10,2403.35,2011-12-10 12:50:00
16006,Lapsed low-value,211,2,347.17,2011-12-10 12:50:00
16007,At-risk established,48,7,3075.14,2011-12-10 12:50:00
16008,Champions,24,15,5384.13,2011-12-10 12:50:00
16009,Recent developing,22,4,992.71,2011-12-10 12:50:00
16010,At-risk established,246,11,1722.1100000000001,2011-12-10 12:50:00
16011,Champions,8,29,5878.76,2011-12-10 12:50:00
16012,At-risk established,35,5,2989.79,2011-12-10 12:50:00
16013,Champions,4,79,52997.57,2011-12-10 12:50:00
16014,Recent developing,38,5,1121.02,2011-12-10 12:50:00
16015,Recent developing,4,3,690.25,2011-12-10 12:50:00
16016,Champions,3,11,2495.04,2011-12-10 12:50:00
16017,At-risk established,47,5,1553.83,2011-12-10 12:50:00
16018,Recent developing,39,4,698.13,2011-12-10 12:50:00
16019,Champions,47,27,16634.03,2011-12-10 12:50:00
16020,Recent developing,17,3,851.01,2011-12-10 12:50:00
16021,Lapsed low-value,395,2,532.25,2011-12-10 12:50:00
16022,Lapsed low-value,260,1,628.28,2011-12-10 12:50:00
16023,Recent developing,46,3,719.81,2011-12-10 12:50:00
16024,Recent developing,12,3,478.92,2011-12-10 12:50:00
16025,Recent developing,30,1,439.65999999999997,2011-12-10 12:50:00
16026,Recent developing,43,1,236.09,2011-12-10 12:50:00
16027,At-risk established,92,13,1882.3400000000001,2011-12-10 12:50:00
16028,Lapsed low-value,596,1,82.2,2011-12-10 12:50:00
16030,Lapsed low-value,310,1,331.24,2011-12-10 12:50:00
16031,Recent developing,92,2,548.94,2011-12-10 12:50:00
16032,At-risk established,456,6,1970.45,2011-12-10 12:50:00
16033,Champions,6,27,10693.64,2011-12-10 12:50:00
16034,At-risk established,196,6,925.77,2011-12-10 12:50:00
16035,Lapsed low-value,560,1,217.73,2011-12-10 12:50:00
16036,At-risk established,87,4,2556.84,2011-12-10 12:50:00
16037,At-risk established,270,5,1489.44,2011-12-10 12:50:00
16038,Recent developing,8,3,454.33,2011-12-10 12:50:00
16039,Lapsed low-value,424,2,456.4,2011-12-10 12:50:00
16040,At-risk established,65,7,2383.7000000000003,2011-12-10 12:50:00
16041,Recent developing,31,3,3166.4,2011-12-10 12:50:00
16042,Champions,22,8,2204.0,2011-12-10 12:50:00
16043,Champions,38,8,1856.5900000000001,2011-12-10 12:50:00
16044,Lapsed low-value,435,1,340.84000000000003,2011-12-10 12:50:00
16045,At-risk established,120,7,3187.03,2011-12-10 12:50:00
16046,Lapsed low-value,562,1,235.78,2011-12-10 12:50:00
16048,At-risk established,373,4,1069.28,2011-12-10 12:50:00
16049,At-risk established,40,6,1899.68,2011-12-10 12:50:00
16050,Lapsed low-value,174,3,300.7,2011-12-10 12:50:00
16051,Lapsed low-value,682,1,188.44,2011-12-10 12:50:00
16052,Recent developing,54,1,362.06,2011-12-10 12:50:00
16053,Champions,33,6,3606.14,2011-12-10 12:50:00
16054,At-risk established,145,4,2090.68,2011-12-10 12:50:00
16055,Lapsed low-value,221,1,134.8,2011-12-10 12:50:00
16056,Recent developing,45,1,664.85,2011-12-10 12:50:00
16057,Champions,16,10,3641.35,2011-12-10 12:50:00
16058,Lapsed low-value,406,1,62.7,2011-12-10 12:50:00
16059,Champions,66,12,3217.77,2011-12-10 12:50:00
16060,Lapsed low-value,401,3,541.95,2011-12-10 12:50:00
16061,Lapsed low-value,431,1,44.95,2011-12-10 12:50:00
16062,Champions,10,8,2863.45,2011-12-10 12:50:00
16063,Lapsed low-value,260,1,335.32,2011-12-10 12:50:00
16064,Lapsed low-value,725,1,111.0,2011-12-10 12:50:00
16065,At-risk established,365,8,2365.62,2011-12-10 12:50:00
16066,Recent developing,17,5,1521.87,2011-12-10 12:50:00
16067,At-risk established,563,3,3015.79,2011-12-10 12:50:00
16068,Lapsed low-value,594,1,122.93,2011-12-10 12:50:00
16069,Lapsed low-value,418,1,457.7,2011-12-10 12:50:00
16070,Recent developing,22,2,852.15,2011-12-10 12:50:00
16071,Recent developing,45,4,1076.8,2011-12-10 12:50:00
16072,At-risk established,288,4,4328.89,2011-12-10 12:50:00
16073,Lapsed low-value,297,1,94.35,2011-12-10 12:50:00
16074,Lapsed low-value,390,1,265.25,2011-12-10 12:50:00
16075,Lapsed low-value,503,2,726.98,2011-12-10 12:50:00
16076,Champions,3,10,2173.53,2011-12-10 12:50:00
16077,Lapsed low-value,626,1,730.8,2011-12-10 12:50:00
16078,Lapsed low-value,284,2,362.99,2011-12-10 12:50:00
16079,Recent developing,17,3,1352.0,2011-12-10 12:50:00
16080,Recent developing,82,4,487.75,2011-12-10 12:50:00
16081,Champions,56,8,4460.18,2011-12-10 12:50:00
16082,Lapsed low-value,670,1,106.75,2011-12-10 12:50:00
16083,At-risk established,101,4,2351.42,2011-12-10 12:50:00
16084,Lapsed low-value,299,1,436.18,2011-12-10 12:50:00
16085,Champions,23,12,2326.36,2011-12-10 12:50:00
16086,Champions,59,10,2863.04,2011-12-10 12:50:00
16087,At-risk established,389,5,1739.92,2011-12-10 12:50:00
16088,At-risk established,576,2,1437.43,2011-12-10 12:50:00
16089,Lapsed low-value,386,2,271.44,2011-12-10 12:50:00
16090,Lapsed low-value,624,1,205.91,2011-12-10 12:50:00
16091,Lapsed low-value,155,2,315.06,2011-12-10 12:50:00
16092,At-risk established,115,6,1545.19,2011-12-10 12:50:00
16093,Lapsed low-value,107,1,17.0,2011-12-10 12:50:00
16094,Champions,12,11,3612.06,2011-12-10 12:50:00
16095,Lapsed low-value,456,1,447.05,2011-12-10 12:50:00
16096,At-risk established,264,4,1584.97,2011-12-10 12:50:00
16097,Lapsed low-value,240,1,185.04999999999998,2011-12-10 12:50:00
16098,Champions,88,14,4448.1,2011-12-10 12:50:00
16099,At-risk established,50,7,1568.25,2011-12-10 12:50:00
16100,Lapsed low-value,463,1,582.64,2011-12-10 12:50:00
16101,At-risk established,71,4,3167.42,2011-12-10 12:50:00
16102,Recent developing,42,3,1842.14,2011-12-10 12:50:00
16103,Champions,7,22,6002.76,2011-12-10 12:50:00
16104,At-risk established,62,9,2603.11,2011-12-10 12:50:00
16105,At-risk established,249,5,2386.19,2011-12-10 12:50:00
16106,Lapsed low-value,66,1,108.38,2011-12-10 12:50:00
16107,Champions,18,7,3204.1600000000003,2011-12-10 12:50:00
16108,At-risk established,85,4,2171.93,2011-12-10 12:50:00
16109,At-risk established,219,3,939.48,2011-12-10 12:50:00
16110,At-risk established,45,4,1819.27,2011-12-10 12:50:00
16111,Lapsed low-value,428,1,562.48,2011-12-10 12:50:00
16112,Lapsed low-value,143,4,195.73999999999998,2011-12-10 12:50:00
16113,Lapsed low-value,183,1,161.38,2011-12-10 12:50:00
16114,Lapsed low-value,171,1,135.75000000000003,2011-12-10 12:50:00
16115,Champions,10,12,2575.14,2011-12-10 12:50:00
16116,Lapsed low-value,212,1,592.88,2011-12-10 12:50:00
16117,At-risk established,190,3,650.05,2011-12-10 12:50:00
16118,At-risk established,653,1,4257.08,2011-12-10 12:50:00
16119,Champions,8,8,1720.81,2011-12-10 12:50:00
16120,At-risk established,59,6,3041.91,2011-12-10 12:50:00
16121,At-risk established,57,5,1457.19,2011-12-10 12:50:00
16122,At-risk established,73,6,1001.34,2011-12-10 12:50:00
16123,Recent developing,52,1,307.78,2011-12-10 12:50:00
16124,At-risk established,317,4,1709.39,2011-12-10 12:50:00
16125,At-risk established,367,14,4587.65,2011-12-10 12:50:00
16126,Champions,29,15,14646.800000000001,2011-12-10 12:50:00
16127,Recent developing,39,2,801.31,2011-12-10 12:50:00
16128,Champions,18,11,3792.35,2011-12-10 12:50:00
16129,At-risk established,407,3,1396.05,2011-12-10 12:50:00
16130,At-risk established,422,4,987.48,2011-12-10 12:50:00
16131,Champions,52,12,9876.77,2011-12-10 12:50:00
16132,Lapsed low-value,544,2,664.1999999999999,2011-12-10 12:50:00
16133,Champions,4,56,22233.58,2011-12-10 12:50:00
16134,Recent developing,22,5,2119.99,2011-12-10 12:50:00
16135,At-risk established,263,2,819.45,2011-12-10 12:50:00
16136,At-risk established,60,4,921.08,2011-12-10 12:50:00
16137,Lapsed low-value,680,1,422.7,2011-12-10 12:50:00
16138,At-risk established,379,3,894.45,2011-12-10 12:50:00
16139,Recent developing,19,5,1111.15,2011-12-10 12:50:00
16140,At-risk established,66,3,1540.6000000000001,2011-12-10 12:50:00
16141,At-risk established,88,2,955.94,2011-12-10 12:50:00
16142,Lapsed low-value,250,1,535.34,2011-12-10 12:50:00
16143,Champions,3,12,4877.83,2011-12-10 12:50:00
16144,Lapsed low-value,247,1,175.2,2011-12-10 12:50:00
16145,Champions,9,19,6698.26,2011-12-10 12:50:00
16146,At-risk established,157,4,946.38,2011-12-10 12:50:00
16147,At-risk established,134,5,2367.02,2011-12-10 12:50:00
16148,Lapsed low-value,296,2,386.62,2011-12-10 12:50:00
16149,Recent developing,5,3,422.22,2011-12-10 12:50:00
16150,Champions,43,10,4162.59,2011-12-10 12:50:00
16152,At-risk established,269,1,1829.04,2011-12-10 12:50:00
16153,Champions,50,11,5047.09,2011-12-10 12:50:00
16155,At-risk established,382,5,781.05,2011-12-10 12:50:00
16156,Champions,9,20,5941.21,2011-12-10 12:50:00
16157,Recent developing,16,3,644.24,2011-12-10 12:50:00
16158,At-risk established,522,9,611.32,2011-12-10 12:50:00
16159,At-risk established,282,4,1232.79,2011-12-10 12:50:00
16160,Recent developing,65,2,1011.13,2011-12-10 12:50:00
16161,Champions,2,43,12533.29,2011-12-10 12:50:00
16162,Lapsed low-value,252,1,37.4,2011-12-10 12:50:00
16163,At-risk established,232,6,2340.53,2011-12-10 12:50:00
16164,Recent developing,17,3,802.53,2011-12-10 12:50:00
16165,Lapsed low-value,505,1,79.9,2011-12-10 12:50:00
16166,Lapsed low-value,428,2,408.83,2011-12-10 12:50:00
16167,At-risk established,414,5,1217.3700000000001,2011-12-10 12:50:00
16168,Champions,11,66,10610.72,2011-12-10 12:50:00
16169,Recent developing,8,4,1822.97,2011-12-10 12:50:00
16170,Champions,51,20,6813.67,2011-12-10 12:50:00
16171,Lapsed low-value,59,1,73.2,2011-12-10 12:50:00
16172,At-risk established,95,8,1884.55,2011-12-10 12:50:00
16173,Recent developing,16,6,1406.57,2011-12-10 12:50:00
16174,At-risk established,126,7,2246.75,2011-12-10 12:50:00
16175,At-risk established,94,7,1836.44,2011-12-10 12:50:00
16176,At-risk established,421,4,1971.14,2011-12-10 12:50:00
16177,At-risk established,50,8,2141.61,2011-12-10 12:50:00
16178,Lapsed low-value,138,2,612.6,2011-12-10 12:50:00
16179,Lapsed low-value,61,1,215.83,2011-12-10 12:50:00
16180,Champions,100,13,16199.87,2011-12-10 12:50:00
16181,Lapsed low-value,73,1,305.54,2011-12-10 12:50:00
16182,Champions,72,9,9971.65,2011-12-10 12:50:00
16183,At-risk established,67,4,1077.81,2011-12-10 12:50:00
16184,At-risk established,64,6,1155.54,2011-12-10 12:50:00
16185,Recent developing,17,3,644.72,2011-12-10 12:50:00
